"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152"
"1" 0.690457986475214 1.15327856621786 0.607526067379939 1.30510444935322 0.664973698836562 0.36088999548722 1.0239134111708 1.93854017515124 2.20374954142467 1.82278103808075 0.446413537054222 0.485935779748064 2.63244709195624 0.636897788726182 0.371256485374129 1.2865311549725 0.518547029183967 0.712486777484896 0.560012988731604 2.36054270096418 3.56327149638498 3.47947570313246 3.28402417505636 1.93551661560089 1.85841584706701 0.756976296582882 2.78081747846263 0.19178662920701 0.545759065137104 0.275366453920217 0.157231662917312 0.579450157269559 0.533232889857088 0.1 0.160903128085593 0.343180575263749 0.890660822416152 0.306897860659567 1.57308633908304 1.38948427363211 0.85148752370613 1.3745399194675 0.270792619024121 0.1 0.953963095120603 1.49195984504658 1.19307276175437 4.04957931493279 0.187531217249862 0.625187303499171 1.70758552656453 1.88264796106426 0.22809446426809 1.60084013967446 0.373268190438593 0.492823023755477 0.364728559487387 4.69432145174884 1.78230729738759 1.44712678255275 2.2306379223259 0.612377857072362 1.36386538077849 0.813059184425703 1.28273888674204 0.262252988072915 0.253713357121709 0.409561621981218 0.151237785707236 0.300681327353342 0.176856678560854 0.375403098176394 0.377538005914196 0.398887083292211 0.65294110409059 0.377538005914196 1.04178518489328 0.746479660816574 0.912489252729966 0.684226063849052 1.072113860339 0.337840665337456 1.21577600718712 1.12319373477389 1.71859352115557 0.781597074490561 0.470329089652951 1.73136348976429 2.80723334504916 1.03220770843674 0.553333885609647 1.09286505932817 0.538967670924834 1.85906317585152 0.401690508381068 1.54779519101391 2.77530842352735 2.75296097846209 4.47211800241135 2.81840706758179 2.59972135515742 1.43925045783977 0.706573508914316 0.396901770152797 0.1 0.1 0.206948487098051 0.181408549880606 0.230892178239405 0.446385398511596 0.447981644587687 0.159061104815341 1.07051761426291 0.1 1.61333103828606 0.918367857613923 0.958059420372975 0.1 1.15290891028105 0.645578571742615 1.21208542203091 1.27487025766796 1.32322179775626 1.49136969089916 0.765374924797211 0.559700463227574 2.91088430811837 4.45163860794705 1.06775246654345 1.67828086825542 1.02661757422952 1.13631062039999 0.997750983132028 3.02202068384372 2.77304633562784 1.67106422048105 3.0003707405206 1.52673126499359 2.00447334765709 1.43363650870417 0.974657710254034 0.163506500414484 0.120206613768245 0.447120757947352 0.1 0.350417677770751 0.56619544622451 0.123814937655432 0.1 0.1 2.43458555500974 0.629701946638994
"2" 0.80725751626749 0.263213272984805 1.18561555818681 0.151931495949711 0.52287075273336 0.1 2.05855927581767 1.23754705413652 0.785001160860472 2.66937258532141 0.483303898676437 0.3744950500199 5.05327554225099 3.08729748129765 0.735542593289318 1.30431612035758 0.285469628391824 0.253321559470575 0.238483989199229 1.51451503253498 0.995200073037873 0.196444206763749 1.11884649196576 0.339874052720093 2.37014825151593 1.48483989199229 0.166769066221057 1.26722219467922 0.401697262184034 0.414061904076823 0.352238694612881 1.63816145146286 0.186552493249518 0.698448667610953 0.342346981098651 0.488249755433552 0.79736580275326 0.631679601389897 2.06112549864525 1.00780781664863 2.23486862144882 0.979574559193052 0.597339689025207 0.238994498242853 1.99814361662896 2.81907987187581 0.873156896475868 2.45856289205841 0.362786473240393 1.16852020524193 1.79399544733477 2.33259912802582 0.70810092981248 2.76478514599969 0.903561942966492 1.26190713374885 0.1 3.07317918897602 2.10890485741623 0.710272718847525 1.90475668812204 0.238994498242853 2.77130051310482 4.91268450165877 0.358442895170304 1.96991035917338 1.76359040084414 1.63328305874147 0.334553215784814 0.981746348228096 1.1620048381368 1.37918374164125 1.79833902540486 1.02952570699908 2.39558101004211 1.03169749603412 0.953798638828514 0.821157221333285 1.59253789200942 1.46375981677134 0.63442901223806 0.294454893609511 1.28990941519992 1.33369396078087 0.73873925318091 2.4823943919046 0.675637996314247 0.571327755371397 4.34967648285686 4.09727145539021 1.62215684931418 1.38134184861896 0.608673397190442 0.388462888533314 0.1 2.16302476531415 1.32854283777135 0.269987059314274 1.15340465544755 0.416794065085693 2.98849222759028 1.6479124643618 0.612536739447585 2.54549564877127 0.924179681523755 1.14181462867612 1.07098668729517 3.08893912627599 1.23839818510469 0.667911311799962 0.910014093247565 0.582917782142825 0.996295403657083 0.764494868228527 1.58228253713529 1.33963130329819 2.72168833080511 0.714540624826551 1.5611824298451 0.682890463891277 2.05703495116438 2.8773016220702 1.24995584731492 3.31249133493021 1.24995584731492 1.43194427269274 5.0743502936604 2.15462294738147 1.23676828025855 2.14934792055893 1.23676828025855 0.883341483148007 0.223963130329819 3.86373163788621 1.65877042606219 0.785753486930915 1.74053334181165 1.02312969394546 1.76954598933565 1.52161972867601 0.959829372074916 1.54008232255492 0.851691322212733 0.1 1.6482203724171 2.54761244566111 1.58492005054656 2.22847332289711 1.66932047970729 0.725090678471642 3.04610248039166 0.999392073244007
"3" 0.978246920690827 1.1530331628922 1.57813056676466 1.06240325952852 1.06671896921251 0.1 1.80254747033185 1.03866685626661 1.10771821121036 6.26714913841372 0.285575516411329 0.792671404279497 2.73474076207248 0.900564146379108 0.62867443628809 1.66876047012833 0.270470532517384 0.522939549030472 0.622200871762113 0.97177335616485 1.3731343567754 0.626516581446098 1.67523403465431 0.702041500915825 0.714988629967778 1.3731343567754 0.54020238776641 1.43355429235118 0.850933485013287 1.09908679184239 0.686936517021879 0.738725033229692 0.887617017327154 0.274786242201368 0.909195565747076 0.7365671783877 1.40550217940528 1.84570456717169 0.836086482177502 1.28604902531504 1.28011284400716 0.564209378276457 1.02604428402976 0.276898202974916 1.17563605298841 1.88085439236492 1.02129533898345 3.99057322918657 1.74669669480677 1.30623204176184 5.10063913376071 0.811154520684393 1.13764449261796 1.43089184922739 0.587954103507989 1.11271253112485 0.368315395116315 1.63628372248014 1.70989237069789 0.843209899746962 2.81995827527203 0.826588592084889 0.33151107100744 1.6992072443437 0.1 0.779099141621824 0.932252619365208 2.68105163266756 0.782660850406554 0.47872836744294 1.0901550421549 0.883575932640567 0.9631207621662 1.29435967914608 2.32131904540985 2.31538286410197 2.35806622956484 1.32924315455601 1.58553792294664 2.10177146117421 1.03164970310717 0.849449630791558 3.40996798040032 1.36811250331667 2.3349875537382 2.75404772006411 0.446180137399666 1.83454468844464 2.63258100518703 1.14339908079408 0.509342829135746 1.42884586075521 0.864025636576808 1.27336846571255 0.485049486160331 3.08929585312484 2.14185547708365 0.941764334098136 2.27182486200212 1.05229904463628 0.630809544012822 5.29634606244131 1.04865504318996 1.34746316178757 2.06411677956232 2.78805840022969 0.870098972320661 0.860381635130495 2.02767676509919 0.1 1.24300178699328 1.42398719216013 1.99488075208238 2.10177146117421 2.14397750120073 1.602715166388 0.951063802764765 1.00091691255015 2.45021803273952 0.630579525573013 1.55998392942909 1.75227449574415 1.18964654245196 5.85447324379858 0.776577918515922 1.34632774463459 1.48520426475102 0.1 1.45671677344509 2.52499769741759 0.726724808730538 1.0222825310296 0.872723201673448 1.59559329356151 2.30421963979661 1.78788385987656 3.47576771975313 0.91901537504559 0.680432635358396 1.79856666911629 0.523751433175762 1.3214011897419 2.38968211371441 2.19739154739936 1.06145283157526 0.726724808730538 1.26798714354328 0.491703005456586 1.49944801040399 1.04720908592229 2.15109937402722 1.60983703921448
"4" 0.319308866599237 0.107046068003188 0.111156274338382 0.234168878227378 0.424412714313463 0.128184272012753 0.189250194707052 0.153432682357512 0.188075850039854 0.393879752966314 0.182497712870663 0.149909648355917 0.185433574538659 0.138753374017536 0.203048744546629 0.17280936936628 1.75054142974687 0.199525710545035 0.290537422252885 0.360998102284768 0.291124594586484 0.174864472533876 0.289069491418887 0.136698270849939 0.198351365877837 0.178974678869069 0.14256999418593 0.230352258058984 0.183672057537862 6.06185428919773 1.48073574245811 0.261765977906532 0.362466033118766 0.1 0.25119687590175 0.145212269687125 0.276738872413308 1.27287673636406 1.34055497556171 0.996186871977692 0.214097865645308 2.0604087824512 3.42543415689871 0.299152638217265 1.13932783069635 0.1 1.22230809662021 3.22420701203334 1.01485743181056 0.811555780297103 2.67031373699158 0.126968586425254 1.79072291819866 1.03560249829153 1.84051107775297 1.43390777472606 0.904908579461446 1.31773540243265 2.05418526250691 1.03352799164343 1.26794724287834 0.877939993036191 1.08953967114204 0.589583568950776 0.98581433873721 1.42768425478177 1.25550020298976 2.38195731290616 3.29059122477243 2.94414861454032 1.74300926529244 0.274258558440107 1.22438260326831 0.915281112701929 2.1226439818941 4.49380508066841 0.226429111577093 0.1 0.124112768702848 0.172990002559971 0.26618259511422 0.1 0.172990002559971 0.176900181268541 0.139753483537127 0.268137684468505 0.16582134159426 0.157349287725692 0.128022947411417 0.1 0.182765449331396 0.128022947411417 1.73901657534221 0.13845009063427 0.280519917045643 0.268789380919933 0.184720538685681 0.124764465154276 0.20427143222853 0.152787412565693 0.20427143222853 0.148877233857124 0.117595804188564 0.183417145782824 0.1 6.0890903886262 1.3545156689995 0.259665630599937 0.307239471554204 0.1 0.271396166725646 0.149528930308552 0.190585806748536 0.749741362074028 0.34324982209259 0.339917632748856 0.1 0.536516804029169 0.436551123717145 0.223291005718162 0.199965680312023 0.253280709811769 0.139986272124809 0.283270413905376 0.249948520468035 0.276606035217908 0.413225798311007 0.1 0.149982840156012 0.1 0.58649964418518 0.386568283561134 0.786431004809227 0.366575147498729 0.316592307342717 0.303263549967781 0.593164022872649 0.1 0.256612899155503 0.39989704093607 0.1 0.333253254061388 0.433218934373411 2.08598484886553 0.889728874464985 0.303263549967781 2.00268011527218 0.216626627030694 0.646479052372394 0.303263549967781 0.499862721248094 6.00797170644058
"5" 1.05852821630806 0.893620136083016 0.349079912839908 0.819755058482216 2.06515462268175 0.713251923336876 0.405767065417266 0.436687330459461 0.596442033177471 0.87472441855723 1.00871223374008 0.294110552764894 0.352515497844596 0.1 0.553497220618866 0.745889980881416 0.618773335707946 0.579264108154029 0.603313203186848 1.25950993908233 1.25607435407764 1.08601289634557 1.14613563392761 0.745889980881416 0.656564770759518 1.63398870459336 0.926258193627556 2.790063058671 1.81779250234419 3.33116769690942 4.47349971096831 1.53779232446209 1.83497042736763 0.685767243299369 3.77779374751891 1.15987797394637 1.54466349447146 2.76601396363818 1.12749932394039 0.839763205840476 0.458535541480967 1.323559265611 1.5196192072816 0.321475119294572 0.146291930672226 0.341444187427689 0.160814889314493 1.05851527038962 0.206199135071578 0.562919306722261 0.591965224006795 0.1 0.604672812818779 0.574719210619103 0.865178383464444 0.227983573034978 0.97046983362088 1.02674629835966 1.6675718484497 0.883332081767278 1.26637511595707 0.689087509926956 0.784394426016834 0.98680816209343 0.70179509873894 0.912377999051812 1.23823688358768 3.35858884535866 2.56617991443997 2.52261103851317 1.48149644084565 0.657318537896997 2.25302861871609 5.2384043046171 1.30540556730816 1.92626204926508 0.339297635424607 0.405769200820332 0.971184475451717 0.375110886984753 0.564215707722793 0.794560030257364 0.12279025099282 0.207168442168617 0.353948511062849 0.396544575418476 0.431543889443164 0.295073695998064 0.37619613703203 0.210966817334087 0.358832136275596 0.1 0.132828813930133 0.210424192310448 0.742196715476243 1.20207142300993 0.848551220109401 0.937541723986126 0.724832714719808 0.49720151730343 0.350964073432837 0.974982850617187 0.576424770754661 1.2566052378856 0.739754902869869 4.26084868126052 3.71008428226738 0.733514715098025 0.676539087615976 1.03222979061106 1.99864495771134 1.48559299786108 2.09143383675354 3.72175072027561 0.183688289904009 0.439058666492125 0.906744350907453 0.40407642312389 0.604820681221608 1.14085628729487 0.137404090986036 0.278678535357755 0.252576399921456 0.342453855959845 0.420760262268741 0.267645673987773 0.31984994486037 0.201179411588126 0.222437851788823 0.1 0.219477815811511 0.162698943883068 0.707883752068024 1.05124792543624 0.88710047578529 0.847812725540965 0.788073817635209 0.659177705532251 0.341646573420578 1.05851346828964 0.574143944729464 1.22750461317619 0.758204363682332 4.26369424335925 3.63751208706784 0.807717692757372 0.746902408132594 1.05124792543624 1.76703844358628 1.97397186781838 2.22503673753041 3.62943926167517
"6" 1.63653831118534 1.25709270006633 2.23961156383836 0.949063658340443 1.38189135163209 0.573224944665531 2.12491222511608 2.06792324549934 1.76999351661693 0.1 0.662676001279138 1.43383067482708 4.5343197177729 0.1 0.371960067284917 1.27729132575327 0.610015298595321 2.85350550882368 0.491709062428938 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 3.1662126770359 1.19753951803086 1.36406421452022 0.1 2.14421231611647 0.154591323626752 1.50371643775144 3.22990255460044 0.267371073599848 0.1 0.755730666353892 0.803127784541459 3.73053461545662 0.320058048727992 0.790432127884075 0.835713303295412 0.605710323519136 2.33570513736535 1.70219187016188 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.100634782832869 0.1 0.1 0.1 0.1 2.80887683418598 1.92844143722233 1.7600190875168 2.25721800012056 1.2940842039003 1.00161425530985 1.35862929600302 2.13115336710743 1.87095596456835 0.284558622731212 0.92799250963019 3.11143195341748 3.97875662854776 0.951188402104605 1.76607018990143 1.85683672567088 2.43169145221072 3.3988593166874 1.65513331284988 0.452980972436744 0.785791603591388 0.512483479218938 0.522568649859987 0.234132769525963 0.37734219262887 0.284558622731212 0.568960434808817 0.346078163641615 0.425751011705909 0.643590697552585 0.343052612449301 0.718220960296354 0.319856719974886 0.1 0.126221443666729 0.473151313718843 0.743433886898978 0.555849712975452 2.28161556054755 0.865316307645187 0.588553629687501 0.127001236873921 1.8141566471678 0.131220180135471 2.04915178683614 1.9951493130883 1.85465850247869 0.122782293612371 0.11350061843696 2.52082964347745 4.52271822108297 1.23152058274774 0.625258436062987 0.461985331840998 0.238803233304998 2.09345069108242 0.602054248124461 0.1 0.1 0.10337515460924 0.123626082264681 0.11265682978465 0.11265682978465 0.151471107790911 0.1 0.1 0.1 0.128266919852386 0.111391146806185 0.1 0.113078724110805 0.1 0.10928167517541 0.1 0.11265682978465 0.107172203544635
"7" 0.6529323043161 0.365781469949043 0.473963877315237 0.293659865038248 0.55677016443504 0.102671170552252 0.894673239294879 3.44564111669525 0.520709361979642 1.29401323685651 0.520709361979642 0.459272439277853 3.56050145044207 0.692999862599876 0.173457190186922 0.841249828249845 1.01487591414621 0.357767958292288 0.407184613508945 0.355096787740037 0.786490831928685 0.428553977926958 0.889330898190375 0.27362608589636 0.265612574239605 1.68934647858976 0.315029229456261 0.369788225777421 0.547421067502159 0.667623742353485 2.14878781357705 0.594166552166563 0.596837722718815 0.27362608589636 0.30568013252338 0.1 0.316364814732387 4.63030525661887 0.975055203046115 0.45680545488547 0.549059336756999 0.413391863416516 0.680656785897267 0.1 0.949278383111423 2.17299899264258 0.747133847834104 0.989978625113568 0.604683000826597 0.395755091882253 3.72096486345749 0.441882032818017 0.1 0.787834089836249 0.914004840042898 0.565339433557857 0.576192831425095 0.481225600086757 1.89352399756119 0.452735430685256 0.912648165309493 0.715930328965793 0.254660919608151 1.91523079329566 0.706433605831959 0.406608489749491 0.398468441349063 0.874661272774158 1.76328322315432 0.870591248573943 0.771553993035391 0.167833736670242 0.467658852752709 0.294004486876891 0.615536398693835 5.30963097627455 0.730718597266559 0.536651336569156 0.429914343185585 0.222909265108355 0.866565679754741 0.1 0.688670690782122 2.54524748478728 0.404038708425931 0.892441314514395 0.287598352007489 0.442852160565412 1.48434645964147 0.271426080282706 0.1 0.510775701809503 0.653091692987598 0.148516815174351 0.1 0.410507617115844 1.57491118130026 0.604574877813247 0.57223033436368 0.536651336569156 0.184095812968875 0.633684966917858 0.132344543449567 0.623981603882988 0.180861358623918 0.76953204940604 2.6552189325158 0.876269042789611 0.462258886635152 0.1 0.471962249670022 0.310239532422186 0.433148797530541 5.64385474725581 1.17118773552661 0.790601034198331 0.775478383814426 0.551159069786501 1.63998989742766 0.243665178647098 1.10061536706838 2.13651691836588 0.823366776696792 1.12834022610554 0.33944196441183 1.20395347802507 4.20327913749957 0.336921522681179 0.536036419402596 1.19135126937182 2.98086489813391 1.01744078995691 0.253746945569701 0.777998825545077 1.57193797070009 0.228542528263193 1.05020653245537 0.1 0.1 0.919143562461524 0.815805451504839 0.581404370554311 0.382289473832894 0.626772321706026 3.22030686254574 0.946868421498683 0.674660714588392 0.42765742498461 0.132765742498461 0.760355733430521 1.04012476553276 4.02180733289271
"8" 0.277871507207314 0.37824185770287 0.53197366036062 0.182583199774824 0.152090941396428 0.676811887658004 0.445578928288496 0.268977931846948 0.183853710540591 1.51661950382968 0.1 0.25373180265775 0.213075458153221 0.147008898333362 0.186394732072124 0.197829328964023 0.849601351802252 0.144467876801829 0.1 0.333773980901041 0.139385833738762 0.1 0.202911372027089 0.160984516756793 0.153361452162194 0.117787150720731 0.112705107657665 1.02493183747803 0.351561131621773 5.16933795540845 0.942348637703209 0.755583555135529 1.03255490207263 0.622179924730043 3.54562519675883 1.46452856243325 0.65648371540574 1.82535361991095 0.308184095836284 0.424366154985712 1.43461928860485 0.554702373625425 0.226207922121713 1.22348640954142 0.816554324195709 1.00114815421485 0.35536462747057 0.586549232478568 0.694474698591996 0.583600449251425 1.14917707221742 0.800041138123709 0.454443743902569 0.499855005600569 0.362441707215712 0.475674983137997 0.1 1.74070298758227 0.273978210401427 0.209104979404285 0.44972569073914 0.748142553325995 0.420237858467712 0.425545668276569 0.341800224625712 1.83270502426913 0.49100865591914 3.6261549830174 3.23278730051655 1.21581957315085 3.94934162471226 1.02945647319542 2.88601039300455 1.20048590036971 2.42717972286113 2.42010264311598 0.523575943554101 0.801474060611835 1.12899684142988 0.410532641700108 0.937731611953703 2.18272190514032 0.652263630932531 1.04303683064507 0.237939743333742 1.74333335686259 1.25802096720668 0.36141263553736 1.96437338459496 0.1 0.633759519021907 0.625348559062533 1.8454424107694 0.405990723322045 0.303377011817676 2.53043098986086 0.647385274156094 0.658655960501656 1.19813493229594 0.469072923017354 0.625853216660095 1.81196679013109 0.244163853703679 1.69993280347222 0.933526131974015 3.74345963520186 3.19035490827339 2.99690282920777 2.42209782558412 1.4649305822073 2.70184635383292 1.67705499238272 2.83675815158128 3.22618559770032 0.201910263696288 0.131357004214242 0.22869437146262 0.128090649608592 0.145075693557973 0.311659778446136 0.245026144490871 0.213015869355498 0.209749514749848 0.304473798313705 0.278342961468503 0.152261673690404 0.311006507525006 0.323418655026477 0.218895307645669 0.120904669476162 0.216935494882279 0.111105605659211 0.162060737507355 0.831663431665655 0.162060737507355 0.1 0.145075693557973 0.292714921733364 0.275729877783983 0.196684096327247 0.118944856712771 0.482816759782209 0.132010275135372 4.11892270679206 3.54012467067084 0.729753167969367 1.40588857133897 0.429248544249545 0.841462495482606 0.348896220950549 0.584727023478496 3.86610686031473
"9" 1.37335263474768 1.78331977633354 2.43011259679668 2.52099528028739 1.56042501974317 0.583270327905019 1.94352538263287 3.56083912241659 1.69044696108755 0.372648050472152 1.21381040570011 1.23006314836815 2.59297171210304 0.33251372674085 0.141461078234816 4.21857766753371 1.14913112365379 1.97835268835012 1.28081150812757 0.326875020100915 0.489402446781395 0.567680962488728 1.21148858531896 0.472154638235711 0.906003360884829 0.569339405618121 0.258878851795816 0.552754974324194 0.230685318596141 0.263190803932237 0.209125557914037 0.1 0.808155216250663 0.22637336645972 0.679791718035671 0.435668889389073 2.39793880008646 0.158045509528743 0.977777557450716 1.45495864572929 1.41175706572053 1.39801110844502 1.29000715842312 0.1 3.32637254338149 2.42503048774418 3.01414294240909 1.06614442565045 0.145165288190976 2.75689717053874 4.53601678362677 0.196221700928602 0.895301813797629 1.74951487306175 0.90512035470871 2.16974842405605 1.16629354294349 0.661620540113881 0.771588198317997 0.296370818221637 0.296370818221637 0.836390568331138 0.871737315611032 0.789261571957945 0.321899024590449 0.647874582838366 0.202112825475251 0.604673002829606 0.310116775497151 0.211931366386333 0.455431180981162 0.219786199115198 0.938503393806389 0.372955437328075 1.23109591295663 0.40241106006132 0.1 0.1 1.57451774870403 0.1 0.1 0.1 1.17373604824492 1.50871776803164 1.13485424148396 0.1 0.1 1.01820882120109 5.01107128473026 0.1 0.1 3.00118096600996 0.1 2.01717216413648 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.884883591747167 0.582604386426213 0.964101590383003 0.735828673261317 0.522148545362022 0.461692704297831 4.63523042190162 2.24722469986609 0.736871015348631 1.04123490484421 0.244885550136595 0.979736721692707 4.44031245157397 0.265732391882868 0.494005309004554 1.73647707708241 0.831724145294171 1.6593437626212 1.09439435129721 0.698304358118026 0.519021519100081 0.410617942019463 0.67641517428444 0.219869340041068 0.331399943383627 0.342865706344077 0.326188232947059 0.987033116303903 0.22612339256495 0.24905491848585 0.1 0.224038708390322 0.365797232264977 0.256351313097045 0.163582867326132 0.440845862551558 0.933873669850907 0.1
"10" 1.06730744964881 1.51653742181668 1.20156008500933 1.4098237885814 2.07248102721982 0.650780042504662 0.884861560569144 0.607750351683986 1.15853039418865 3.075933417158 1.21188721080629 1.50276792075406 1.42187210201119 0.1 1.12238545389928 1.32376440694005 1.3908907246203 0.828062368685851 0.907236999795896 2.14993447069704 2.15509803359552 1.13099139206342 1.35646697196376 1.46490179283187 1.11033714046949 1.93306482896083 1.33409153273701 3.06044272846256 2.36164054953477 2.88316040228137 3.50623032536477 2.95889265812576 3.2601004938705 2.77644676904609 3.57507783067786 2.618097506826 2.54752881388009 4.57336665771756 0.13087897027315 0.184917168251161 0.208076395956024 0.209363019717405 0.208076395956024 0.116726108897956 0.152751574216631 0.133452217795912 0.112866237613812 4.06923430386111 0.18363054448978 0.1 0.174624178160112 0.127019098989006 0.1 0.156611445500774 0.181057296967018 0.164331188069062 0.220942633569836 0.262114593934036 0.215796138524311 0.1 0.206789772194642 0.156611445500774 0.19392353458083 1.34287855349427 0.142458584125581 2.82764237412822 1.59891668200914 2.71055961184252 1.04180859333106 0.816649435089348 0.341885267139672 1.42393585046129 1.7520249096135 2.75945131477501 0.289133692923041 2.2460884339839 0.44986558647141 0.337423236137246 0.39283547353214 0.985786860546113 0.673132411595362 0.592643103262633 0.197477001548682 0.702658640280232 0.652100029518468 1.58359187419322 0.167141835091623 0.424384046647481 0.798517766284537 0.1 0.263405429982023 0.422766171103104 0.434091299913739 0.417508075583881 0.739869777800891 0.819954617247526 1.0072237115091 0.629449771897197 1.05211975786555 0.630258709669385 0.474538188523151 0.824808243880655 0.408205291203716 2.14014106145872 1.4606333328206 4.88608032915167 2.76059633272709 0.799326704056726 1.58399634307931 0.914600336593549 3.43525043473208 1.75185093080837 2.86090461647843 0.999538802673313 0.578966216168322 0.532575777621201 0.350628862800028 0.909724018277012 0.701870754656797 0.324722514000986 0.306648317164446 0.231941636906745 0.303033477797138 1.31217613450398 0.503657062682737 0.297611218746176 0.474135874516387 0.1 0.439192427299076 0.931413054480861 0.321710147861563 0.306045843936561 0.552457394141396 0.380150050966377 0.562699439015436 0.271704869947134 0.577761269712553 0.474738347744272 0.300021111657714 0.375932738371184 0.300623584885599 0.698858388517374 0.456061677679847 4.81134064205821 2.61472325319066 0.852489061627967 0.550649974457742 0.395211881663494 2.03213164182617 0.56450685869909 0.347616496660604 4.09740986701486
